298	Kariyer modunun amacı, uzay programını cılız köklerinden başlayıp güneş sisteminin sınırlarına ulaşan \ndestansı bir girişime dönüştürmektir. Tamamen gelişmiş bir KSC'de kerballerin yörüngede dolaştığını ya da \nsistemdeki gezegenlerde yürüdüğünü görmek muhteşem bir ödüldür.
299	Bu işe kontratlarla ilgili kararlar, \nmürettebat atamaları, \nstratejiler ve daha pek çok başka \netkinlik de ekleniyor - üstelik bunlar \nzaten yoğun olan araç yapım ve uçuş işinize ek olarak.\n\n\nŞimdi birkaç ayrıntıya göz atalım.
300	Kerbal Space Program'ın kariyer modu, oyuna belirli bir yönlendirme katar. Büyük ölçüde prosedürel olarak \noluşturulduğu için her oynayışta aynı olmaz.
301	KSP Kariyerin
302	Kariyerinde ilerlemek için Kerbin merkezli çeşitli şirketlerden kontrat almalısın. \nBunların ödülleri, hedefleri ve süreleri, sisteme ne kadar açıldığına ve \nitibarına bağlı olarak değişir.\n\n\nBazen elindeki araçlar ya da kerballerle ilgili \nkontratlar teklif edilir, o yüzden \nfırsatları kaçırma diye \ngöz açık tut. \n\n\nBir kontratı reddetmenin (ya da başaramamanın) \nİtibarından, hatta bazen Fon ve Bilim'inden \nde götüreceğini unutma.
303	Bu kerbal hayırseverler topluluğu, uzay keşfinin ilerlemesiyle ilgilenir. Daha önce hiç \nyapılmamış şeyler yapan uzay programlarını ödüllendirirler.<color=#ef2929>*</color> Bu grup sayesinde kendini \nbeklenmedik ödüller alırken bulabilirsin.
304	<color=#ef2929><i>*Not:</i></color> Uzay programıyla ilgili olmalı.
305	Dünya İlkleri Kayıt Topluluğu
306	Patron İçin Çalışmak
307	Kerbal toplumunun beyinleri. Bu kız ve erkekler zamanlarını \nevreni çözmeye harcarlar (biz de akşam yemeğine kadar her şeyi \neski haline getirebileceklerini umuyoruz). Mobil bir işleme laboratuvarına \nyerleştirildiklerinde kazanılan bilimi belirgin biçimde artırabilirler.
308	Kerbal toplumunun tamamı, Uzay Programına katılmak için kapını çalıyor. Sonu \ngelmeyecek gibi görünen başvuranlar listesinde, kerballerin uzmanlaştığı \nüç alan (ya da rol) olduğunu göreceksin.
309	Bu kerballer mekanik dahiler. Bir dizi bozuk parçayı \nonarabilir, ayrıca sondaj işlemlerinin verimini artırabilirler. \nHepsi kahramanları MacGyver Kerman gibi bir üne kavuşmaya çalışır.
310	Bazen uzay keşfinin rock yıldızları olarak görülen pilotlar, \naraç kontrolüne odaklanır ve daha çok durum \ndeneyimledikçe gelişirler.
311	Personelin
312	Bilim İnsanları
313	Mühendisler
314	Pilotlar
315	İtibar, kontratları başarıyla tamamlayarak kazanılır. \nİtibarın ne kadar yüksekse, sana teklif edilen kontratlar \no kadar iyi (ve o kadar ödüllendirici) olur. \n\nİtibar, stratejiler aracılığıyla diğer para birimleriyle takas edilebilir, ayrıca \nkerballer kaybolursa itibar da kaybedilebilir, o yüzden onu görmezden gelme. 
316	Fonun; araç yapımını, astronot işe almayı, tesis yükseltme/onarımını \nkarşılar, hatta daha zor seviyelerde araştırma yaparken parça bile satın alır. \nPlanladığın görevlere yetecek kadar fonun olması kritik önem taşır.
317	Kimileri, Bilim'in bir uzay programının tüm var oluş sebebi olduğunu söyler. \nDeneyleri tamamlamak ve kerballerinin uzaydaki erişimini \ngenişletmek, Bilim üretmenin başlıca yollarıdır.
318	Kerbin'de araçları kurtarmak sana kullanışlı bir hurda geliri kazandırır \n(KSC'ye ne kadar yakın inersen o kadar çok geri dönüş alırsın), ama \nasıl Fon kaynağın kontratlardır.
319	Bu, yeni teknoloji ve parçaların kilidini açmak, başarıların üzerine \ninşa etmek ve daha uzağa gitmek için kullanılır.
320	Kariyerin boyunca göz önünde tutman gereken üç para birimi vardır. 
321	Para Birimleri
322	İtibar
323	Bilim
324	Fon
