1437	Doğru yerde matkap kullanmayı unutma, bu\nmatkabın minimum %2,5 konsantrasyon sınırı vardır.
1438	Bu, kısa sıçrama görevleri için idealdir; inip \nbiraz Cevher çıkarıp yoluna devam etmek istediğinde kullanılır.
1439	Kerbal mühendisleri, kullanman için iki farklı boyutta matkap geliştirdi.
1440	Cevher Madenciliği
1441	Büyük Matkap
1442	Mini Matkap
1443	Cevheri iki farklı ortamda bulabilirsin: gezegenlerde ve asteroidlerin içinde. Önce gezegen \nmadenciliğiyle başlayalım. İyi bir madencilik yeri bulmak tamamen istihbarat toplamakla ilgilidir. Bunun için \niyi bir maden yeri bulmana yardımcı olacak üç tarayıcı bileşeni vardır.
1444	Bir gezegenin Cevher konsantrasyon seviyelerine genel bir bakış elde etmek için, aracını kutupsal yörüngeye yerleştir ve \nM700 Keşif Tarayıcısı ile bir tarama yap. Bu, gezegenin Cevher \nbilgisiyle bir kaplama görünümünü etkinleştirmeni sağlar.
1445	<i><color=#ef2929><i>Not:</i></color> Yörüngenin kararlı bir \nkutupsal yörünge olması gerekir (+/- 10 derece) ve \ntarayıcı ve ilgili gezegen için \nyükseklik sınırları içinde kalmalıdır.</i>
1446	Tarama tamamlandığında, toplanan konsantrasyon verisini \ngörselleştirmek için harita modunda kullanabileceğin \nbir dizi seçenek bulunur.
1447	Yörünge Tarayıcısı
1448	Cevherini Bulmak
1449	Bu tarayıcı, gezegenin yüzeyinin, aracın hemen altındaki bölümünün \nyüksek çözünürlüklü bir görüntüsünü almak için kullanılır. Cevher konsantrasyonları hakkında \ndaha fazla ayrıntı vermek için bir yörünge taramasından sonra kullanılabilir.
1450	<i><color=#ef2929><i>Not:</i></color> Yüzey tarayıcısını kullanmadan önce bir yörünge taraması tamamlamak zorunda değilsin.</i>
1451	İndikten sonra bu tarayıcı, gezegeni \n"yerinde doğrulamak" ve \nyörünge taramalarının sonuçlarını iyileştirmek için kullanılır.
1452	İnip matkap kullanmak için en iyi \nyeri bulmana yardımcı olacak çok \nfazla bilgi ve seçenek burada.
1453	Artık Cevher yoğunluğunun yüksek olduğu yerler hakkında bir fikrin var, sırada ne var? 
1454	Dar Bant Tarayıcısı
1455	Cevhere Odaklanmak
1456	Yüzey Tarayıcısı
1457	Kerbal versiyonu kolay pişirme fırınının. Bu dönüştürücü Cevheri eritip \nseçilen tarife bağlı olarak LF, OX, MP ya da bunların bir kombinasyonunu \nüretir.
1458	Cevher, birçok kullanım alanı olan kimyasal açıdan zengin bir maddedir. Matkaplar Cevheri çıkarır ve çıkardıktan sonra \nonu koyacak bir yere ihtiyacın olacaktır.
1459	Matkap gibi, \n"Convert-O-Tron"un da iki versiyonu vardır.
1460	Çıkarılan Cevher \niçin bir dizi \ndepolama seçeneği vardır.
1461	Depolama ve Dönüştürme
1462	Cevher Dönüştürme
1463	Cevher Depolama
1464	İster gezegenler arası yolculuk için bir yakıt ikmal \nistasyonu kuruyor olun, ister mini bir dönüştürücüyle \nyakıt tanklarını doldurarak sistem içinde atlıyor olun, \nbu bölüm sana yararlı bilgiler sunacaktır.
1465	Bu çok yönlü kaynak çıkarılıp \nbirçok faydalı maddeye dönüştürülebilir.
1466	Güneş sistemi birçok şey açısından zengindir; bunlardan biri de Cevherdir.
1467	Kaynaklar
1468	Roketçilikle ilgili her şey, belki biraz daha fazlası da.
1469	Roketçilik
1470	Bir araç atmosferden çıktıktan sonra, bazı gezegenlere iniş yapmayacaksan \naerodinamik önemini yitirir. Bu, burada gösterilen uydu gibi şeylerin \nuzaya ulaştıktan sonra akışkan bir forma sahip olmasına gerek kalmadığı anlamına gelir.
1471	Bir kaplama tabanı yerleştirildikten sonra, fare ile kaplama panellerinin şeklini "çizersin". Aşağıda bu \nuydunun nasıl saklandığını görebilirsin.
1472	Yükselme sırasında bir aracı aerodinamik kuvvetlerden korumak için kaplamalar kullanabiliriz.
1473	Uyduyu sarmak için \nfareyle kaplamayı \noluşturmak.
1474	Roketin üstünde, \nkaplama tabanının \nüzerine takılı.
1475	Uyduyu ortaya çıkarmak için \nkaplamayı aşamalamak.
1476	Aerodinamik İyileştirmeler için Kaplamalar
1477	Hepsi sıkıca ve \ndüzgünce paketlenmiş.
1478	Bir Uyduyu Saklamak
