1615	<color=#ef2929>Not:</color> Kurtarma ve iletim çubukları, toplam mümkün Bilim miktarını ve \nbu raporun kazandıracağı miktarı gösterir.
1616	Rapor için tüm seçenekleri sonuç \npenceresinde görebilirsin.
1617	Veriyi Bilime Dönüştürmek
1618	Kerbin'e Geri Getir
1619	Bilim üretmenin en belirgin yolu etkinliklerdir. En basit haliyle bu, mürettebatın yaptığı \ngözlemleri (mürettebat veya EVA raporları) kapsar ve deney yapmaktan laboratuvarda \nveri işlemeye kadar uzanır.
1620	Bunlar, deney yapmak için bilim parçalarının \nkullanılmasını kapsar. Bunlar genellikle daha fazla \nveri üretir, ama konuyu akılda tutman gerekir.\n\nÖrneğin, aracın uzaydaysa hiçbir \nsismoloji ölçümü alamazsın.
1621	Mürettebatın gerektiğinde gerçekleştirdiği basit bir eylemdir. Bunu \nbir kez yaptıktan sonra, aynı konuyla \ntekrarladığında nadiren ödül alırsın.
1622	Kâr İçin Deney Yapmak
1623	Deney Raporları
1624	Mürettebat/EVA Raporları
1625	Aracında bilim insanları varsa raporlarını laboratuvarda işleyebilirsin. Onlar veriyi yavaşça \nBilim puanlarına dönüştürür (çokça EC harcayarak), ardından raporu Kerbin'e teslim \nedebilmen için sana geri verir. Gemideki bilim insanlarının sayısı ve seviyesi, rapor \nverisinin ne kadar hızlı Bilime dönüştürüldüğünü etkiler.
1626	Ürettiğin veriyi kullanmanın bir başka yolu da MPL-LG-2 Mobil İşleme Laboratuvarı'dır. Bu \ndev parçaya kariyerde ulaşmak biraz zaman alır, ama faydaları oldukça büyük olabilir.
1627	Bir diğer yan faydası, laboratuvarın verileri çıkarıldıktan sonra tekrar kullanılabilmeleri için \nGoo ve Science Jr modüllerini "temizleyebilmesidir".
1628	Veriyi Yerinde İşlemek
1629	Raporu iletmek için bir iletişim anteni ve veriyi göndermek için yeterli EC gerekir. Veriyi \ntek seferde göndermek için yeterli EC'n yoksa, azaltılmış \ngetiri almayı ("Kısmi Aktarıma İzin Ver" moduyla) tercih \nedebilir ya da raporun geri dönüp ("Tam Aktarım \nGerektir" modu - bu varsayılandır) tekrar denenmesini \nsağlayabilirsin.\n\nHer zamanki gibi çeşitli parçalar vardır ve bunların veri \naktarım hızı ile gereken EC bakımından farklı yetenekleri vardır.
1630	Raporu iletmek, tüm yolu eve uçmak zorunda \nkalmadan Bilim kazanman anlamına gelir, ama \nkurtarma değerinin yalnızca bir yüzdesini alırsın.
1631	Bir diğer dezavantajı da, aynı deney/konu \nkombinasyonunu kaç kez iletirsen ilet, mümkün \nolan tüm bilimi çıkaramamandır.
1632	Veriyi Kerbin'e geri getirmenin bir başka yolu \nda onu iletmektir.
1633	Telefonla Hallet - Uzaktan Veri
1634	İletim Seçenekleri
1635	Her uzay programının kalbinde, oradaki dünyayı keşfetme ve ana gezegenin ötesinde ne olduğunu görme arzusu yatar. Burada, uzayda \nyolculuk etmede başarılı olmana yardımcı bilgiler bulabilirsin.
1636	Hiçbir Kerbal'ın Gitmediği Yerlere Cesurca Gitmek
1637	Temalar panelinden bir Varyant Teması seçebilirsin; bu temaya sahip tüm parçalar, yeni yerleştirilen parçalar için bu temayı kullanır. 
1638	Bu düğme aracılığıyla o temayı geçerli araçtaki tüm mevcut parçalara da uygulayabilirsin.
1639	Varyantı, Parça Aksiyon Penceresinde isim ve renk desenine göre de seçebilirsin.
1640	Kullanılabilir varyantlar arasında geçiş yapmak için bu simgeyi ara.
1641	Bazı parçaların artık farklı görünüm ve şekilleri var. \n
1642	Varyant Değiştirici
